length,highway,geometry,name,slope,rain_mm
799.9811825196359,tertiary,"LINESTRING (90.0605359 26.495379, 90.0607284 26.4954096, 90.0613142 26.4954944, 90.0616377 26.4955961, 90.0622367 26.4960789, 90.0623863 26.4961734, 90.0631026 26.4963471, 90.0634207 26.4963836, 90.0641022 26.49631, 90.0647353 26.4961982, 90.0648699 26.496193, 90.064956 26.4962062, 90.0650058 26.4962462, 90.0650268 26.4963096, 90.0649908 26.4968221, 90.0649805 26.4971737, 90.0649741 26.4973536, 90.0649796 26.4974884, 90.0649967 26.4975499, 90.0650351 26.4975863, 90.0650904 26.497621, 90.0655461 26.4977931, 90.065969 26.4980001, 90.0661844 26.4981103, 90.0663768 26.4981915, 90.0665732 26.4982578)",,0.15972022358784732,0.0
1365.9590880636738,tertiary,"LINESTRING (90.0605359 26.495379, 90.059894 26.4953993, 90.0594716 26.4956002, 90.0590181 26.4955942, 90.0548176 26.4954946, 90.0546791 26.4954777, 90.0546099 26.4954157, 90.0544902 26.4952241, 90.0543643 26.4951847, 90.0539929 26.4952016, 90.0538669 26.4951678, 90.0535458 26.4949988, 90.0530485 26.4948241, 90.0516822 26.4943958, 90.0503475 26.4939789, 90.050083 26.4939282, 90.0489878 26.4939404, 90.0481734 26.4939933, 90.0480708 26.4939711, 90.047523 26.4937679, 90.0473456 26.4937356)",,0.18022369001515573,0.0
13.101223222742457,tertiary,"LINESTRING (89.90402 26.4375952, 89.9040591 26.4374827)",,0.0375743618273059,0.0
1619.049536453978,trunk,"LINESTRING (89.90402 26.4375952, 89.9044436 26.4377008, 89.9048701 26.4378329, 89.9051611 26.4379326, 89.9054535 26.4380455, 89.9057432 26.4381788, 89.9060328 26.4383301, 89.9065129 26.4386267, 89.9069528 26.4389389, 89.9071728 26.4391118, 89.907378 26.439298, 89.9077508 26.4396798, 89.907968 26.4399392, 89.9083738 26.4404612, 89.9117848 26.4452815, 89.911941 26.445482, 89.9121928 26.4458209, 89.9123645 26.4460155, 89.9126284 26.4462974, 89.9128363 26.4464727, 89.9131139 26.4466876, 89.9134508 26.4468869, 89.9137722 26.4470464, 89.9142871 26.4472603, 89.9146872 26.4473726, 89.9151901 26.4474591)",,0.20295090176111563,0.0
1440.2340924546384,tertiary,"LINESTRING (89.90402 26.4375952, 89.904013 26.4376378, 89.9039125 26.4382484, 89.9038589 26.438575, 89.903816 26.4389161, 89.9038133 26.4392643, 89.9042666 26.4431117, 89.9042344 26.4436401, 89.9038052 26.4467621, 89.9037945 26.4470119, 89.9038696 26.4473144, 89.904111 26.4480781, 89.9041325 26.4483759, 89.9038589 26.4504364)",,0.27905334188485953,0.0
468.3347219990508,secondary,"LINESTRING (90.0882703 26.3673859, 90.0893101 26.3638049, 90.0894591 26.363311)",Chautara - Sapatgram Road,0.12808161498997125,0.0
447.8619692315445,secondary,"LINESTRING (90.0882703 26.3673859, 90.0880666 26.3680035, 90.0879577 26.3683711, 90.0878455 26.3687282, 90.0876714 26.3693038, 90.0874872 26.3698703, 90.0871021 26.3710063, 90.0870789 26.3711545, 90.0870828 26.3712507, 90.0870849 26.3712634)",Chautara - Sapatgram Road,0.24714907572093775,0.0
614.1545653291752,unclassified,"LINESTRING (90.0882703 26.3673859, 90.0888972 26.3676534, 90.0891968 26.3677861, 90.0898195 26.368073, 90.0902864 26.3682351, 90.0903891 26.3682731, 90.0908119 26.3684146, 90.0909883 26.3684606, 90.0911731 26.3684884, 90.0913147 26.3685016, 90.091448 26.3685176, 90.0915429 26.3685202, 90.0916644 26.3685122, 90.0918244 26.368483, 90.0919341 26.3684538, 90.0922623 26.3683582, 90.092515 26.3682817, 90.0926915 26.3682371, 90.092837 26.3682618, 90.0930944 26.3683326, 90.0932173 26.3683357, 90.0934996 26.3683241, 90.0938492 26.368268, 90.0940996 26.3683194)",,0.0656762431119525,0.0
130.1273382560731,secondary,"LINESTRING (90.0805853 26.4035268, 90.0802406 26.402398)",Chautara - Sapatgram Road,0.01739366107686232,0.0
18.65423011439017,secondary,"LINESTRING (90.0805853 26.4035268, 90.0806073 26.4036934)",Chautara - Sapatgram Road,0.07507092189175046,0.0
591.126392894364,unclassified,"LINESTRING (90.0805853 26.4035268, 90.0830177 26.4023955, 90.0845622 26.4016132, 90.0854673 26.4012088, 90.0856642 26.4015295)",,0.0935317394448206,0.0
19.92079218801985,secondary,"LINESTRING (90.0816828 26.4077038, 90.0816934 26.4078827)",Gossaigaon - Chautara Road,0.19399887909802307,0.0
73.26051013875878,unclassified,"LINESTRING (90.0816828 26.4077038, 90.0809502 26.4077633)",,0.046231716173737655,0.0
278.72970988231765,secondary,"LINESTRING (90.0816828 26.4077038, 90.0816146 26.4070269, 90.0814419 26.4063822, 90.0813773 26.4061628, 90.0812682 26.4058559, 90.0811596 26.4055631, 90.0810814 26.4052647)",Gossaigaon - Chautara Road,0.14001872296880905,0.0
14.023580188879045,secondary,"LINESTRING (90.0140255 26.4498801, 90.0141624 26.4498504)",Gossaigaon - Chautara Road,0.08217430732760324,0.0
310.5768624220034,secondary,"LINESTRING (90.0140255 26.4498801, 90.0126628 26.4501826, 90.0121584 26.4502899, 90.0109948 26.4505422)",Gossaigaon - Chautara Road,0.29399799576040475,0.0
1189.1424846036184,tertiary,"LINESTRING (90.0140255 26.4498801, 90.0137381 26.448854, 90.0136069 26.4483115, 90.0133828 26.4462292, 90.0130439 26.4445576, 90.0129642 26.4440451, 90.0129479 26.4436069, 90.012962 26.4431975, 90.0129826 26.4427241, 90.0130013 26.4424431, 90.0132871 26.4401471, 90.0133856 26.4392922)",,0.11274184333215305,0.0
769.5973152487292,secondary,"LINESTRING (90.106639 26.3337428, 90.1068272 26.3338544, 90.1099771 26.3357859, 90.1104037 26.3360882, 90.1107218 26.3364136, 90.1113393 26.3377871, 90.1114597 26.3381919, 90.1114522 26.3385252, 90.1115048 26.3386626)",Sapatgram - Dotma Road,0.28308239751530345,0.0
195.7036686986789,secondary,"LINESTRING (90.106639 26.3337428, 90.1066595 26.3335908, 90.1071667 26.3329084, 90.1072865 26.3327525, 90.1073253 26.3326995, 90.1074319 26.3325795, 90.1075325 26.3324427, 90.1076034 26.3323081, 90.1076246 26.3322426)","['Chautara - Sapatgram Road', 'Sapatgram - Fakiragram Road']",0.2216513282806892,0.0
474.1695815227927,secondary,"LINESTRING (90.106639 26.3337428, 90.1067897 26.3347321, 90.10723 26.337974)",Chautara - Sapatgram Road,0.20399203500397994,0.0
972.4951199929428,secondary,"LINESTRING (90.1115048 26.3386626, 90.1118065 26.3388597, 90.1123504 26.3392924, 90.1126474 26.3395809, 90.1129287 26.3398913, 90.1147771 26.3420867, 90.1158459 26.3433895, 90.1165751 26.3442879, 90.1174939 26.3453603, 90.117583 26.3454715)",Sapatgram - Dotma Road,0.24285055555030027,0.0
769.5973152487292,secondary,"LINESTRING (90.1115048 26.3386626, 90.1114522 26.3385252, 90.1114597 26.3381919, 90.1113393 26.3377871, 90.1107218 26.3364136, 90.1104037 26.3360882, 90.1099771 26.3357859, 90.1068272 26.3338544, 90.106639 26.3337428)",Sapatgram - Dotma Road,0.07369535456974567,0.0
446.822434233179,secondary,"LINESTRING (90.1115048 26.3386626, 90.1114136 26.3385953, 90.1110341 26.3383574, 90.1106545 26.3381374, 90.1104614 26.3380533, 90.1102455 26.338022, 90.1098727 26.337998, 90.1093201 26.3379824, 90.1085074 26.337986, 90.1077618 26.3379908, 90.10723 26.337974)",,0.08812252720718411,0.0
441.0481749592272,secondary,"LINESTRING (90.0680827 26.4396103, 90.0681506 26.4396183, 90.0681999 26.4396233, 90.0685159 26.4396806, 90.0687814 26.4397348, 90.0695306 26.4398858, 90.070233 26.4400371, 90.0714366 26.440366, 90.0719128 26.440448, 90.0723944 26.4404837)",Bhowraguri - Dotma Road,0.2832410225115816,0.0
451.21328455609375,secondary,"LINESTRING (90.0680827 26.4396103, 90.067776 26.4390931, 90.0675354 26.4386813, 90.0672811 26.438224, 90.0669912 26.4376535, 90.0669013 26.4374196, 90.0668793 26.4373596, 90.0667417 26.4370518, 90.066497 26.4364328, 90.06626 26.4359025)",Kochugaon - Bhowraguri Road,0.05348059912598036,0.0
638.4669733049972,secondary,"LINESTRING (90.0680827 26.4396103, 90.068205 26.439881, 90.0685765 26.4406603, 90.0687388 26.4409901, 90.0688572 26.4412305, 90.0692928 26.4418567, 90.0694234 26.4419855, 90.0696092 26.4422206, 90.0698424 26.4425488, 90.0701051 26.442887, 90.0705817 26.4433162, 90.0709619 26.4436075, 90.0711412 26.4437732, 90.0712795 26.4439634, 90.0713618 26.4441494, 90.0714317 26.4444097)",Kochugaon - Bhowraguri Road,0.2614386457738364,0.0
309.1154019479404,secondary,"LINESTRING (90.0974913 26.4471308, 90.0974442 26.4471088, 90.0973796 26.4470405, 90.0971874 26.4468208, 90.0969883 26.4466176, 90.0965994 26.4462113, 90.0963174 26.4458082, 90.0961957 26.4457051, 90.0960431 26.4455985, 90.0959696 26.4455718, 90.0958999 26.445566, 90.0957586 26.4455804, 90.0956231 26.4456231, 90.095317 26.4457258, 90.0952364 26.445753)",Bhowraguri - Dotma Road,0.012555625266304183,0.0
42.264401010078416,secondary,"LINESTRING (90.0974913 26.4471308, 90.097548 26.447133, 90.0975966 26.4471206, 90.0976873 26.4470841, 90.0978888 26.4470101)",Bhowraguri - Dotma Road,0.1406015604943537,0.0
1179.0617870965823,unclassified,"LINESTRING (90.0974913 26.4471308, 90.0973356 26.4472614, 90.0971875 26.4473774, 90.0969242 26.4475899, 90.0966702 26.4478087, 90.0964704 26.4479684, 90.0961957 26.4482086, 90.0960393 26.4483946, 90.0957521 26.4487007, 90.0955582 26.4488865, 90.0953061 26.4491782, 90.0952025 26.4493189, 90.095079 26.4494802, 90.0949941 26.4495631, 90.0949015 26.4496023, 90.0947446 26.4496714, 90.0946288 26.4497428, 90.0944281 26.4498557, 90.0943329 26.4499202, 90.0942943 26.4500123, 90.0942917 26.4500837, 90.0943509 26.4501574, 90.0945336 26.4503256, 90.0946185 26.4504362, 90.0946622 26.4505099, 90.0946655 26.45058, 90.0946784 26.4507136, 90.0946835 26.4508472, 90.0946552 26.4510246, 90.0946374 26.4512061, 90.0946306 26.4513559, 90.0946067 26.4517288, 90.0946033 26.4519702, 90.094632 26.4521382, 90.0946675 26.4522709, 90.0947238 26.4525336, 90.0947926 26.4529267, 90.0948373 26.4532847, 90.0948529 26.4534786, 90.0948996 26.4538757, 90.0949267 26.4540545, 90.0949907 26.4543062, 90.0950567 26.4545041, 90.0951368 26.4547084, 90.0953684 26.4551276, 90.0955716 26.4554497, 90.0957015 26.4557135, 90.0958179 26.4559722, 90.095872 26.456192)",,0.16507012145122354,0.0
57.36492380998506,secondary,"LINESTRING (90.1038179 26.4483504, 90.1033884 26.4482701, 90.1032575 26.4482326)",Bhowraguri - Dotma Road,0.1796820078756943,0.0
467.8178133127176,secondary,"LINESTRING (90.1038179 26.4483504, 90.104114 26.4483419, 90.1048156 26.4483287, 90.105109 26.4483111, 90.1056173 26.448324, 90.1061739 26.4483134, 90.1063337 26.4483111, 90.1076302 26.4482717, 90.1077704 26.4482669, 90.1082586 26.4481777, 90.1084127 26.4481335, 90.1084891 26.4481017)",Bhowraguri - Dotma Road,0.1916966133706314,0.0
719.9689954503207,unclassified,"LINESTRING (90.1038179 26.4483504, 90.1038968 26.4484453, 90.104095 26.448572, 90.1043493 26.4487224, 90.1045858 26.4489463, 90.1047156 26.4490871, 90.1047195 26.4491435, 90.1045386 26.4491787, 90.1041493 26.4492772, 90.1037839 26.4493849, 90.1036268 26.4494406, 90.1035847 26.4494889, 90.1035746 26.4495386, 90.1036145 26.4497678, 90.1037134 26.4500595, 90.1037264 26.4502804, 90.1036929 26.450414, 90.1036338 26.4505361, 90.103538 26.4506887, 90.1034017 26.4507808, 90.1033065 26.4508361, 90.1031881 26.4510434, 90.1030492 26.4512323, 90.1030171 26.4513074, 90.1029594 26.4515339, 90.1029278 26.4516438, 90.1029017 26.4516921, 90.1028608 26.4517254, 90.1027697 26.4517454, 90.1026432 26.4517454, 90.1023362 26.4517287, 90.1022507 26.4517321, 90.102193 26.4517537, 90.1021447 26.4517937, 90.1021205 26.451827, 90.1021242 26.4518936, 90.1021409 26.4519769, 90.1022798 26.4523533, 90.1023096 26.4525535, 90.1023639 26.4526838, 90.102396 26.4528253)",,0.24055382330687394,0.0
279.60327988518543,secondary,"LINESTRING (90.0765171 26.4529008, 90.0761814 26.452366, 90.0756846 26.45146, 90.0756126 26.4513152, 90.0754733 26.4510729, 90.0752447 26.4506601)",Kochugaon - Bhowraguri Road,0.09205467691471896,0.0
1331.7250554544507,secondary,"LINESTRING (90.0765171 26.4529008, 90.0771049 26.453428, 90.0781421 26.4543719, 90.0790147 26.4551527, 90.0796625 26.4557253, 90.0797073 26.4557664, 90.080023 26.4560558, 90.0800887 26.4561571, 90.0801366 26.4562479, 90.0802274 26.4564167, 90.0802827 26.4565583, 90.0803452 26.4567878, 90.0804077 26.4570242, 90.0805371 26.4575317, 90.0806243 26.4578717, 90.0807038 26.458151, 90.0808092 26.4583903, 90.0809406 26.4585624, 90.0810728 26.4586757, 90.0812251 26.458799, 90.0815616 26.4590509, 90.0816674 26.4591213, 90.0818081 26.4591848, 90.0822724 26.4593455, 90.0826945 26.4594988, 90.0829034 26.4595653, 90.0829779 26.4596042, 90.0830443 26.4596688, 90.083137 26.4597582, 90.0835918 26.460309, 90.0842098 26.4610858, 90.0846261 26.4615967, 90.0847954 26.461807)",Kochugaon - Bhowraguri Road,0.22654027739736826,0.0
205.25587509114507,tertiary,"LINESTRING (90.0765171 26.4529008, 90.0763844 26.4531049, 90.0760576 26.453561, 90.0758801 26.4537983, 90.0753975 26.4543953, 90.0753689 26.4544327)",,0.1936601281751218,0.0
329.32170276469515,secondary,"LINESTRING (90.0888311 26.4673527, 90.0887493 26.4671479, 90.0886229 26.4669392, 90.0883403 26.4664619, 90.0881923 26.4662238, 90.0879416 26.4658764, 90.0873681 26.465186, 90.0871603 26.4649397, 90.0870876 26.4648492)",Kochugaon - Bhowraguri Road,0.20961293225686095,0.0
616.452544342765,secondary,"LINESTRING (90.0888311 26.4673527, 90.0889653 26.4679933, 90.0891079 26.4686721, 90.0891775 26.4690139, 90.0892152 26.469259, 90.0892213 26.469545, 90.0890703 26.4706116, 90.0889395 26.4715524, 90.0888286 26.4721978, 90.0887866 26.4725862, 90.0887829 26.4727792, 90.0888107 26.472835)",Kochugaon - Bhowraguri Road,0.05956604330339374,0.0
73.07534923378766,unclassified,"LINESTRING (90.0888311 26.4673527, 90.0890651 26.4672829, 90.0891525 26.4672568, 90.0892012 26.4672422, 90.0893162 26.4671908, 90.0894298 26.4671167, 90.0894863 26.4670727)",,0.16382319809880144,0.0
616.452544342765,secondary,"LINESTRING (90.0888107 26.472835, 90.0887829 26.4727792, 90.0887866 26.4725862, 90.0888286 26.4721978, 90.0889395 26.4715524, 90.0890703 26.4706116, 90.0892213 26.469545, 90.0892152 26.469259, 90.0891775 26.4690139, 90.0891079 26.4686721, 90.0889653 26.4679933, 90.0888311 26.4673527)",Kochugaon - Bhowraguri Road,0.2025095213858469,0.0
79.06244359212494,secondary,"LINESTRING (90.0888107 26.472835, 90.0889067 26.472897, 90.0889849 26.4729407, 90.0890655 26.4729857, 90.0890995 26.4730047, 90.0894034 26.4731359, 90.0894961 26.473191)",Kochugaon - Bhowraguri Road,0.019794472046208832,0.0
179.17513716525542,unclassified,"LINESTRING (90.0888107 26.472835, 90.0887334 26.4728979, 90.0886036 26.4731619, 90.0883755 26.4734893, 90.0882222 26.4735984, 90.0880531 26.4736618, 90.0875101 26.4737956)",,0.28324947833278485,0.0
903.607404380807,secondary,"LINESTRING (90.090382 26.5227648, 90.0905867 26.521998, 90.0909068 26.5211208, 90.0913302 26.5199629, 90.091669 26.5191737, 90.0918506 26.5187209, 90.0921731 26.5182058, 90.0923845 26.5179209, 90.0924764 26.5177627, 90.0925806 26.5174474, 90.0926852 26.5170507, 90.0928314 26.5163986, 90.0929799 26.5157565, 90.0930901 26.5155287, 90.0931071 26.5154935, 90.0933632 26.5151464)",Kochugaon - Bhowraguri Road,0.09685211872215245,0.0
211.1335648250298,secondary,"LINESTRING (90.090382 26.5227648, 90.090217 26.5235442, 90.0900801 26.5241462, 90.0900124 26.5244229, 90.0899538 26.5246241)",Kochugaon - Bhowraguri Road,0.21584022631967084,0.0
398.1496737696636,tertiary,"LINESTRING (90.090382 26.5227648, 90.0901702 26.5227302, 90.0897521 26.5226649, 90.089422 26.5226064, 90.0893714 26.5225982, 90.0890988 26.5225539, 90.0887195 26.5224802, 90.0883431 26.5223474, 90.0879936 26.5221783, 90.0875066 26.521963, 90.0870034 26.5218009, 90.0866414 26.5216564, 90.0866124 26.5216431)",,0.13139975406800816,0.0
19.566101609709044,secondary,"LINESTRING (90.0703335 26.5632167, 90.0702312 26.5630664)",Kochugaon - Bhowraguri Road,0.13393746266012319,0.0
1200.1672175136414,trunk,"LINESTRING (90.0703335 26.5632167, 90.0706346 26.5632631, 90.0709458 26.5633048, 90.0712623 26.5633336, 90.0715868 26.5633576, 90.07191 26.5633708, 90.0722305 26.563378, 90.0725591 26.5633708, 90.0728743 26.5633612, 90.0731961 26.5633396, 90.0734872 26.563312, 90.073801 26.5632724, 90.0741054 26.5632281, 90.0744219 26.5631693, 90.0747263 26.5631057, 90.0750536 26.5630277, 90.0756844 26.5628366, 90.0804992 26.5613751, 90.0810214 26.5612173, 90.0817497 26.5609972, 90.0819711 26.5609444)",,0.009883739382124057,0.0
63.21509894889536,secondary,"LINESTRING (90.0703335 26.5632167, 90.0705208 26.56354, 90.0705963 26.5637329)",,0.042540042701769164,0.0
128.9833419623084,secondary,"LINESTRING (90.0736136 26.4219936, 90.0729342 26.4229812)",Gossaigaon - Chautara Road,0.13825505385886225,0.0
